video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
UeQsa9BZSRY,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,140181,431,0,81,2020-04-01T20:18:41Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H4M25S,hd,False,https://i.ytimg.com/vi/UeQsa9BZSRY/default.jpg,https://www.youtube.com/watch?v=UeQsa9BZSRY
GJIFes82n74,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,328613,850,0,367,2020-04-16T20:22:10Z,"coronavirus african american,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H13M45S,hd,False,https://i.ytimg.com/vi/GJIFes82n74/default.jpg,https://www.youtube.com/watch?v=GJIFes82n74
du6_HQiTH2U,UCHd62-u_v4DvJ8TCFtpi4GA,no shows no slots no visitors coronavirus devastates las vegas,Washington Post,News & Politics,none,817311,7886,0,2255,2020-04-30T13:58:10Z,"coronavirus press conference,trump coronavirus,sars,japan,china,wuhan,florida,new york,carolyn goodman,mayor goodman,las vegas mayor,nevada,unemployment,hospitality,restaurants,casinos,the strip,vegas,las vegas,what is the coronavirus,what is coronavirus,novel coronavirus,new coronavirus,cdc coronavirus,who coronavirus,covid-19,covid 19,symptoms of coronavirus,symptoms,coronavirus,a:science/coronavirus,t:Original,s:National,reopening america,las vegas reopen",PT5M9S,hd,True,https://i.ytimg.com/vi/du6_HQiTH2U/default.jpg,https://www.youtube.com/watch?v=du6_HQiTH2U
PQ3HSg2H1qU,UCHd62-u_v4DvJ8TCFtpi4GA,surviving coronavirus  what happens after you recover from covid,Washington Post,News & Politics,none,373714,2080,0,826,2020-06-02T21:58:19Z,"healthcare workers,nurses,virginia hospital center,george washington university,covid recovery,ptsd,psychological trauma,physical trauma,near-death experience,surviving covid,survivor,survive,recovery,doctors,breathing,breathe,lung capacity,lung,ventilator,hospital,illness,sick,disease,infectious,epidemic,pandemic,covid,covid-19,coronavirus,Washington Post Video,News,WaPo Video,a:science/coronavirus,t:Original,s:Local Video",PT5M56S,hd,True,https://i.ytimg.com/vi/PQ3HSg2H1qU/default.jpg,https://www.youtube.com/watch?v=PQ3HSg2H1qU
O51LOuQzROI,UCHd62-u_v4DvJ8TCFtpi4GA,empty cities drone footage of los angeles as coronavirus shuts down the city,Washington Post,News & Politics,none,1592062,10385,0,2438,2020-03-20T14:36:50Z,"empty cities,drone footage los angeles,los angeles lockdown,drone video la,empty,coronavirus updates,coronavirus news,covid 19,cdc coronavirus,coronavirus,california lockdown coronavirus,downtown los angeles,santa monica,los angeles streets,california,stay at home,gavin newsom,los angeles,Washington Post Video,News,a:national,t:Original,s:National,drone footage,coronavirus LA,empty la,drone video,city drone footage,drone,drone los angeles",PT1M7S,hd,True,https://i.ytimg.com/vi/O51LOuQzROI/default.jpg,https://www.youtube.com/watch?v=O51LOuQzROI
3LS12jQGz_4,UCHd62-u_v4DvJ8TCFtpi4GA,inside a hospital on the front lines of the coronavirus outbreak,Washington Post,News & Politics,none,540347,4964,0,817,2020-03-17T12:30:04Z,"magnet-coronavirus,covid 19,sars,coronavirus update,coronavirus news,virus,symptoms,king county,seattle,washington,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,what is coronavirus,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national,t:Original,s:National",PT5M31S,hd,True,https://i.ytimg.com/vi/3LS12jQGz_4/default.jpg,https://www.youtube.com/watch?v=3LS12jQGz_4
ZE-nIPPEcSA,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,9611,87,0,0,2020-05-14T20:22:27Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H9M7S,hd,False,https://i.ytimg.com/vi/ZE-nIPPEcSA/default.jpg,https://www.youtube.com/watch?v=ZE-nIPPEcSA
ifKbwDf51bA,UCHd62-u_v4DvJ8TCFtpi4GA,how fox news has shifted its coronavirus rhetoric,Washington Post,News & Politics,none,900124,12705,0,3546,2020-03-17T22:23:52Z,"ainsley earhardt,doctor,mark siegel,laura ingraham,trish regan,sean hannity,medical,medicine,public health,united states,covid-19,gop,democrat,republican,white house,donald trump,trump,health care,health,disease,epidemic,pandemic,virus,news,media,politics,fox business network,fox news,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics,fox rhetoric,fox news coronavirus rhetorical shift",PT1M42S,hd,True,https://i.ytimg.com/vi/ifKbwDf51bA/default.jpg,https://www.youtube.com/watch?v=ifKbwDf51bA
I3kd5SyYHEE,UCHd62-u_v4DvJ8TCFtpi4GA,myocarditis and coronavirus vaccines explaining the rare side effect,Washington Post,News & Politics,none,148637,992,0,2122,2021-12-15T17:11:23Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:science/coronavirus,cdc,coronavirus,covid-19,fda,heart,inflamation,moderna,mrna,myocarditis,pfizer,s:Coronavirus,t:Original,vaccine,young men",PT2M50S,hd,False,https://i.ytimg.com/vi/I3kd5SyYHEE/default.jpg,https://www.youtube.com/watch?v=I3kd5SyYHEE
qNpr7_iRHa8,UCHd62-u_v4DvJ8TCFtpi4GA,trump downplayed the coronavirus  times in the first three months of ,Washington Post,News & Politics,none,28940,584,0,330,2020-09-09T16:42:18Z,"foreign affairs,foreign,china,gop,democrat,republican,politics,white house,plague,pandemic,outbreak,disease,vaccine,virus,seasonal flu,flu,coronavirus,covid-19,donald trump,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics",PT1M59S,hd,True,https://i.ytimg.com/vi/qNpr7_iRHa8/default.jpg,https://www.youtube.com/watch?v=qNpr7_iRHa8
u2uKSylp7QM,UCHd62-u_v4DvJ8TCFtpi4GA,accenture ceo julie sweet on digital transformation and the coronavirus pandemic full stream ,Washington Post,News & Politics,none,6193,94,0,0,2020-12-09T16:42:35Z,"covid-19,coronavirus,coronavirus pandemic,digital transformation,julie sweet,accenture ceo,accenture,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT32M28S,hd,False,https://i.ytimg.com/vi/u2uKSylp7QM/default.jpg,https://www.youtube.com/watch?v=u2uKSylp7QM
qdJxwJhjQxQ,UCHd62-u_v4DvJ8TCFtpi4GA,omicron what we know about the latest coronavirus variant,Washington Post,News & Politics,none,31068,294,0,138,2022-01-06T18:21:01Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:national,cases,cdc,cdc guidelines,contagious,coronavirus,covid,covid-19,delta,faq,genetic mutations,highly transmissible,hospitalizations,infectious,infectious disease,isolation,omarion,omicron,pandemic,quarantine,s:National,south africa,symptoms,t:Original,test positive,testing,transmission,variant,virus,what we know,who",PT2M41S,hd,True,https://i.ytimg.com/vi/qdJxwJhjQxQ/default.jpg,https://www.youtube.com/watch?v=qdJxwJhjQxQ
R4rPyOBWfkc,UCHd62-u_v4DvJ8TCFtpi4GA, ways to deal with coronavirus induced anxiety,Washington Post,News & Politics,none,42610,454,0,102,2020-03-21T00:20:44Z,"coronavirus,corona,ross godwin,dr. yip,nicole ellis,mental health,anxiety,quarantine,corona virus,covid-19,covid,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national,t:Original,s:National",PT5M4S,hd,True,https://i.ytimg.com/vi/R4rPyOBWfkc/default.jpg,https://www.youtube.com/watch?v=R4rPyOBWfkc
1dpNRV40nsQ,UCHd62-u_v4DvJ8TCFtpi4GA,pool testing what it is and how it could affect the coronavirus pandemic,Washington Post,News & Politics,none,3353,25,0,9,2020-06-26T21:50:44Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,centers for disease control,cdc,bob redfield,robert redfield,anthony s fauci,anthony fauci,fauci,pool tests,pool testing,a:science/coronavirus,t:Original,s:Science",PT1M30S,hd,True,https://i.ytimg.com/vi/1dpNRV40nsQ/default.jpg,https://www.youtube.com/watch?v=1dpNRV40nsQ
hMNUgeVGQ8o,UCHd62-u_v4DvJ8TCFtpi4GA,watch biden delivers remarks on us coronavirus efforts,Washington Post,News & Politics,none,30074,608,0,0,2021-01-26T22:09:16Z,"breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT36M25S,hd,False,https://i.ytimg.com/vi/hMNUgeVGQ8o/default.jpg,https://www.youtube.com/watch?v=hMNUgeVGQ8o
yzIkPY4M5TU,UCHd62-u_v4DvJ8TCFtpi4GA,how biden plans to tackle the coronavirus pandemic,Washington Post,News & Politics,none,13673,101,0,273,2020-11-10T21:06:11Z,"mcconnell,mitch mcconnell,congress,republicans,president trump,trump,pandemic,health,public health,coronavirus relief,covid relief,covid-19,coronavirus,kamala harris,biden-harris,president-elect biden,biden,joe biden,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics",PT3M40S,hd,True,https://i.ytimg.com/vi/yzIkPY4M5TU/default.jpg,https://www.youtube.com/watch?v=yzIkPY4M5TU
_ClD67POQMg,UCHd62-u_v4DvJ8TCFtpi4GA,what its like to receive a surprise coronavirus vaccine  voices from the pandemic,Washington Post,News & Politics,none,6483,49,0,51,2021-02-02T14:07:13Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:science/coronavirus,coronavirus vaccine,covid 19,dc,inoculation,lindsay field,liz ruskin,pandemic,s:Coronavirus,safeway,sam sokoloff,suprise,t:Original,vaccine,video diaries,voices from the pandemic,washington dc",PT5M9S,hd,True,https://i.ytimg.com/vi/_ClD67POQMg/default.jpg,https://www.youtube.com/watch?v=_ClD67POQMg
p_2Xdr-7EeM,UCHd62-u_v4DvJ8TCFtpi4GA,trumps combative back and forth with reporters during his coronavirus briefing,Washington Post,News & Politics,none,322145,2191,0,2445,2020-03-30T02:10:58Z,"tru,trump briefing,ventilators,ventilator hoarding,media,reporters,threatening,virus,health,cdc,trump administration,covid-19 testing,coronavirus testing,covid-19,coronaviru,trump,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics",PT3M,hd,True,https://i.ytimg.com/vi/p_2Xdr-7EeM/default.jpg,https://www.youtube.com/watch?v=p_2Xdr-7EeM
mTjTaR748eg,UCHd62-u_v4DvJ8TCFtpi4GA, times trump downplayed the coronavirus,Washington Post,News & Politics,none,443869,3350,0,2859,2020-03-05T19:18:52Z,"downplay,test,testing,health care,health,centers for disease control,cdc,foreign policy,foreign affairs,china,outbreak,white house,gop,democrat,republican,politics,coronavirus,disease,virus,donald trump,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics,trump coronavirus,times trump lied,trump fact check",PT2M6S,hd,True,https://i.ytimg.com/vi/mTjTaR748eg/default.jpg,https://www.youtube.com/watch?v=mTjTaR748eg
T5lep-sBrbY,UCHd62-u_v4DvJ8TCFtpi4GA,watch biden delivers address on coronavirus pandemic,Washington Post,News & Politics,none,22598,378,0,0,2020-12-29T21:15:24Z,"dr. fauci,anthony fauci,surge,covid-19,covid,coronavirus,election 2020,election,president elect,joe biden,biden,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT13M8S,hd,False,https://i.ytimg.com/vi/T5lep-sBrbY/default.jpg,https://www.youtube.com/watch?v=T5lep-sBrbY
Ggfz0xGgua8,UCHd62-u_v4DvJ8TCFtpi4GA,witness an empty new orleans during the coronavirus pandemic,Washington Post,News & Politics,none,20255,229,0,74,2020-03-24T14:12:11Z,"big easy,jazz,royal street,mardi gras,frenchmen street,st. louis cathedral,jackson square,bourbon street,french quarter,nola,new orleans,sars,coronavirus press conference,trump coronavirus,coronavirus news,novel coronavirus,coronavirus update,king county,seattle,japan,wuhan,wuhan china,china,virus,symptoms,cdc coronavirus,who coronavirus,covid-19,covid 19,what is coronavirus,a:national,t:Original,s:National",PT2M50S,hd,True,https://i.ytimg.com/vi/Ggfz0xGgua8/default.jpg,https://www.youtube.com/watch?v=Ggfz0xGgua8
lKiybYDzCoo,UCHd62-u_v4DvJ8TCFtpi4GA,despite reassuring messaging us not fully prepared for coronavirus outbreak,Washington Post,News & Politics,none,33051,262,0,168,2020-03-03T17:20:40Z,"nih coronavirus,cdc coronavirus,cdc,nih,coronavirus vaccine,wuhan china,coronavirus test,coronavirus symptoms,what is us doing for coronavirus,how the us is preparing for coronavirus,preparing for coronavirus,coronavirus united states,coronavirus u.s.,covid-19,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national/health-science,t:Original,s:Health and Science",PT2M26S,hd,True,https://i.ytimg.com/vi/lKiybYDzCoo/default.jpg,https://www.youtube.com/watch?v=lKiybYDzCoo
r3SoJOloQO0,UCHd62-u_v4DvJ8TCFtpi4GA,did coronavirus accidentally escape from a wuhan lab its doubtful  the fact checker,Washington Post,News & Politics,none,2282136,17701,0,10077,2020-05-01T01:03:17Z,"wuhan lab china,shi zhengli,level 4 lab,washington post wuhan lab,wuhan lab leak,covid 19 lab wuhan,wuhan biological lab,virology lab wuhan,wuhan bio lab,wuhan virus lab,covid 19 origin,coronavirus origin,wuhan virus,china wuhan lab,wuhan china,coronavirus lab wuhan,wuhan lab,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:science/coronavirus,t:Fact Checker,s:World",PT10M18S,hd,True,https://i.ytimg.com/vi/r3SoJOloQO0/default.jpg,https://www.youtube.com/watch?v=r3SoJOloQO0
PoaGsDHOcuU,UCHd62-u_v4DvJ8TCFtpi4GA,why coronavirus could become endemic,Washington Post,News & Politics,none,8386,94,0,41,2020-11-17T11:40:41Z,"pandemic,vaccine,2021,2020,over,when,spread,endemic,coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,a:science/coronavirus,t:Original,s:National",PT4M39S,hd,True,https://i.ytimg.com/vi/PoaGsDHOcuU/default.jpg,https://www.youtube.com/watch?v=PoaGsDHOcuU
tkXPGLnDaTQ,UCHd62-u_v4DvJ8TCFtpi4GA,see people clap for healthcare workers worldwide battling the coronavirus,Washington Post,News & Politics,none,85441,677,0,124,2020-03-27T14:10:25Z,"england,united kingdom,uk,boris johnson,istanbul,turkey,italy,britain,spain,covid 19,coronavirus news,coronavirus press conference,trump coronavirus,sars,diamond princess,coronavirus update,virus,symptoms,yokohama,florida,new york,king county,seattle,washington,japan,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,a:world,t:Original,s:World",PT2M24S,hd,True,https://i.ytimg.com/vi/tkXPGLnDaTQ/default.jpg,https://www.youtube.com/watch?v=tkXPGLnDaTQ
xEp-Sdgl9AU,UCHd62-u_v4DvJ8TCFtpi4GA,infrared video shows the risks of airborne coronavirus spread  visual forensics,Washington Post,News & Politics,none,258318,3035,0,774,2020-12-11T15:05:19Z,"military grade camera covid,infrared video,washington post covid 19,coronavirus spread,covid 19 spread,how coronavirus spreads,coronavirus,covid19,coronavirus news,pandemic,coronavirus pandemic,coronavirus outbreak,droplets,coronavirus droplets,washington post,social distancing,cdc,covid spread,contact tracing,health,coronavirus prevention,science,airborne,airborne particles,disease control,public health,cough,sneeze,mask math,particles",PT6M12S,hd,True,https://i.ytimg.com/vi/xEp-Sdgl9AU/default.jpg,https://www.youtube.com/watch?v=xEp-Sdgl9AU
CFwMw_oVysU,UCHd62-u_v4DvJ8TCFtpi4GA,the novel coronavirus is a master of disguise heres how it works,Washington Post,Science & Technology,none,143586,1327,0,297,2020-05-01T19:02:13Z,"what is mers,what is sars,sars versus covid-19,how does coronavirus infect,how does covid-19 invade,how does covid-19 infect,what is covid-19,what is a virus,what is coronavirus,sars-cov-2,rna,protein,virion,body,bacteria,contagious,who,cdc,disease,microscopic,pandemic,replication,dna,cell,mers,sars,s-protein,virus,covid-19,coronavirus,Washington Post Video,News,a:science/coronavirus,t:Original,s:Health and Science",PT4M1S,hd,True,https://i.ytimg.com/vi/CFwMw_oVysU/default.jpg,https://www.youtube.com/watch?v=CFwMw_oVysU
r_7eHAwXZGs,UCHd62-u_v4DvJ8TCFtpi4GA,how coronavirus has shaped the current state of fashion,Washington Post,News & Politics,none,8793,114,0,23,2020-09-02T21:15:09Z,"wfh,work from home,cozy,lazy,clothes,comfort,comfy clothes,workout clothes,athleta,lululemon,leggings,retail,shopping,trends,clothing,athleisure,fashion,fashion industry,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:entertainment,t:Original,s:Arts & Entertainment",PT3M58S,hd,True,https://i.ytimg.com/vi/r_7eHAwXZGs/default.jpg,https://www.youtube.com/watch?v=r_7eHAwXZGs
JWQGk-P0m2c,UCHd62-u_v4DvJ8TCFtpi4GA,barbershop offers coronavirus shots to help black community end pandemic,Washington Post,News & Politics,none,3469,139,0,119,2021-06-02T13:06:08Z,Md. & Va.,PT3M16S,hd,True,https://i.ytimg.com/vi/JWQGk-P0m2c/default.jpg,https://www.youtube.com/watch?v=JWQGk-P0m2c
